tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N06778,366,65.082,23.466,"{3,39,75,82,106}",23820,61488,108.348,110.190,"{65,94,102,111,8287}",,1.431,42.0038,-78.6202,Cattaraugus,US-219
104N06779,366,37.656,14.662,"{3,25,43,49,72}",13782,61488,280.441,590.915,"{62,168,191,242,8212}",4402,1.418,42.1518,-78.7002,Cattaraugus,Parkway Dr
104N06780,366,51.678,19.514,"{4,32,59,66,87}",18914,61488,132.421,212.559,"{79,109,117,128,8974}",5762,1.549,42.1837,-78.6832,Cattaraugus,US-219
104N06781,366,47.842,16.773,"{4,33,53,60,76}",17510,61488,119.948,374.861,"{55,78,82,87,6032}",4766,1.041,42.3971,-78.6764,Cattaraugus,US-219
104N07255,366,10.275,5.694,"{1,6,10,14,28}",3586,61488,223.203,515.637,"{84,118,139,190,8910}",1359,1.538,42.2408,-79.0604,Cattaraugus,Seager Hill Rd
104N07256,366,21.639,12.751,"{1,12,23,28,69}",7790,61488,733.634,2206.034,"{198,282,324,463,23143}",1559,3.995,42.2387,-79.0311,Cattaraugus,US-62
104N07257,366,25.686,14.289,"{1,13,28,35,66}",9324,61488,647.866,1586.583,"{257,329,371,480,27816}",1559,4.802,42.2931,-79.0164,Cattaraugus,US-62
104N07258,366,17.878,10.301,"{1,10,19,24,57}",6436,61488,277.150,617.381,"{148,186,201,239,16523}",1575,2.853,42.3586,-79.0025,Cattaraugus,Fair Plains Rd
104N07259,366,18.249,9.965,"{1,10,20,26,45}",6606,61488,270.745,609.903,"{116,169,190,237,12153}",1575,2.098,42.3991,-78.9999,Cattaraugus,Fair Plains Rd
104N07260,366,33.158,16.985,"{2,17,38,45,90}",12136,61488,843.499,2174.293,"{251,384,454,579,26652}",2137,4.601,42.4169,-78.9768,Cattaraugus,US-62
104N07622,153,35.935,16.695,"{2,22,40,48,72}",5498,25704,742.448,1806.219,"{141,231,262,338,12686}",,2.190,42.1698,-78.938,Cattaraugus,RT-394
104N07623,153,13.497,7.143,"{1,9,14,18,36}",1957,25704,717.883,1644.429,"{146,239,334,487,18016}",,3.110,42.1621,-78.9755,Cattaraugus,Jamestown St
104N07641,366,15.117,8.015,"{1,9,14,20,37}",5427,61488,409.681,1155.113,"{170,251,271,321,23075}",1244,3.984,42.3207,-78.6073,Cattaraugus,RT-242
104N07642,366,9.964,5.056,"{1,6,9,13,30}",3587,61488,670.182,2002.468,"{148,205,247,355,17055}",2216,2.944,42.2144,-78.6366,Cattaraugus,RT-98
104N07643,153,20.242,11.271,"{2,12,18,26,53}",3097,25704,1871.366,5665.465,"{468,619,706,1027,54741}",,9.450,42.2378,-78.5944,Cattaraugus,RT-98
