tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P16237,366,66.025,21.471,"{11,51,72,82,107}",24165,61488,330.733,591.037,"{44,108,149,252,4036}",14470,0.697,40.7727,-73.7952,Queens,Francis Lewis Blvd
120P16238,366,78.281,23.088,"{19,63,86,95,115}",28651,61488,468.858,889.121,"{68,175,230,363,7259}",13143,1.122,40.7853,-73.8057,Queens,Francis Lewis Blvd
120P16325,366,134.281,30.863,"{34,121,150,154,164}",49147,61488,164.613,168.277,"{31,103,134,177,2455}",18209,0.424,40.7368,-73.9316,Queens,Greenpoint Ave
120P16326,366,59.041,17.557,"{7,45,65,72,91}",21609,61488,115.293,179.481,"{12,47,64,103,1241}",18209,0.214,40.7386,-73.9273,Queens,Greenpoint Ave
120P16327,366,77.186,21.791,"{15,62,85,94,117}",28250,61488,439.356,626.018,"{46,153,225,425,3825}",7572,0.660,40.7428,-73.9169,Queens,Greenpoint Ave
120P16368,366,17.292,6.625,"{1,13,17,22,44}",6329,61488,8.509,15.420,"{1,3,4,8,88}",7562,0.015,40.7326,-73.8679,Queens,Horace Harding Expy
120P16369,366,63.484,20.232,"{8,50,68,78,124}",23235,61488,82.571,140.930,"{9,30,44,77,1078}",,0.186,40.7337,-73.8643,Queens,Horace Harding Expy
120P16370,366,140.448,19.394,"{42,131,148,153,165}",51404,61488,204.553,316.546,"{31,114,147,198,4219}",9600,0.728,40.737,-73.8517,Queens,Horace Harding Expy/62nd Ave
120P16371,366,160.847,10.916,"{62,160,165,167,168}",58870,61488,101.807,73.618,"{30,68,83,117,3288}",11786,0.568,40.7382,-73.8487,Queens,Horace Harding Expy
120P16371,366,160.847,10.916,"{62,160,165,167,168}",58870,61488,101.807,73.618,"{30,68,83,117,3288}",11786,0.568,40.7382,-73.8487,Queens,Horace Harding Expy
120P16372,366,131.779,22.513,"{36,119,142,148,159}",48231,61488,73.359,112.384,"{22,47,58,72,2404}",,0.415,40.7418,-73.8409,Queens,Horace Harding Expy
120P16372,366,131.779,22.513,"{36,119,142,148,159}",48231,61488,73.359,112.384,"{22,47,58,72,2404}",,0.415,40.7418,-73.8409,Queens,Horace Harding Expy
120P16373,366,90.959,28.536,"{24,66,101,114,140}",33291,61488,141.425,251.438,"{23,68,89,132,3041}",3121,0.525,40.7418,-73.8253,Queens,Horace Harding Expy/61st Rd
120P16374,366,123.243,28.416,"{38,104,135,144,159}",45107,61488,284.817,434.111,"{50,163,207,282,6544}",7306,1.130,40.7381,-73.8046,Queens,Horace Harding Expy
120P16375,366,116.888,28.180,"{28,97,130,137,156}",42781,61488,176.005,288.040,"{32,89,115,165,3630}",,0.627,40.7389,-73.7929,Queens,Horace Harding Expy
120P16376,366,123.456,25.504,"{35,111,134,141,158}",45185,61488,284.403,487.182,"{43,139,179,256,5560}",,0.960,40.743,-73.7756,Queens,Horace Harding Expy
120P16377,366,93.191,28.202,"{13,74,103,114,138}",34108,61488,148.794,233.851,"{44,97,112,141,5158}",,0.890,40.7473,-73.7613,Queens,Horace Harding Expy
120P16378,366,114.082,30.744,"{31,95,127,136,155}",41754,61488,314.390,524.032,"{46,135,186,285,5206}",7301,0.877,40.7514,-73.7464,Queens,Horace Harding Expy
120P16415,366,102.350,24.273,"{18,86,111,120,135}",37460,61488,562.883,758.911,"{57,210,304,530,4557}",9598,0.787,40.6936,-73.8524,Queens,Jamaica Ave
120P16416,366,117.268,25.603,"{23,100,129,135,155}",42920,61488,811.688,1150.137,"{83,299,420,744,7067}",8511,1.220,40.7,-73.8309,Queens,Jamaica Ave
120P16417,366,115.563,31.010,"{19,92,132,137,151}",42296,61488,416.833,560.802,"{55,200,267,391,4689}",10329,0.810,40.7024,-73.8168,Queens,Jamaica Ave
120P16418,366,87.798,22.177,"{13,72,96,104,121}",32134,61488,273.384,380.289,"{25,103,146,272,2475}",15414,0.427,40.7018,-73.808,Queens,Jamaica Ave
120P16419,366,128.041,25.635,"{25,115,137,146,160}",46863,61488,653.224,784.064,"{64,262,390,680,5076}",19543,0.876,40.7064,-73.7926,Queens,Jamaica Ave
120P16420,366,135.336,26.467,"{35,123,148,153,161}",49533,61488,509.297,790.144,"{70,232,302,441,6746}",21342,1.165,40.7103,-73.7717,Queens,Jamaica Ave
120P16421,366,41.544,13.702,"{7,32,43,51,75}",15205,61488,39.999,78.078,"{5,15,18,28,565}",,0.098,40.716,-73.7456,Queens,Jamaica Ave
120P16422,366,125.814,26.724,"{37,108,139,145,157}",46048,61488,517.803,925.376,"{57,206,264,392,7247}",14131,1.251,40.7237,-73.7265,Queens,Jamaica Ave
120P16435,366,6.763,3.042,"{1,4,7,9,16}",2428,61488,14.700,16.563,"{2,5,7,16,112}",,0.019,40.7304,-73.8625,Queens,Junction Blvd
120P16436,366,37.448,10.568,"{4,31,39,45,60}",13706,61488,164.280,208.197,"{8,52,89,177,983}",12090,0.170,40.7337,-73.8643,Queens,Junction Blvd
120P16437,366,104.519,24.041,"{21,93,114,121,142}",38254,61488,397.090,540.764,"{23,158,230,385,3271}",13563,0.565,40.7421,-73.8674,Queens,Junction Blvd
120P16438,366,89.336,19.484,"{15,80,96,102,120}",32697,61488,345.672,494.834,"{23,129,176,310,2928}",13563,0.505,40.7492,-73.8694,Queens,Junction Blvd
