tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N07800,153,8.295,6.463,"{1,4,7,10,39}",1095,25704,556.072,989.751,"{242,304,370,568,26120}",,4.509,44.5225,-75.593,St Lawrence,RT-58
104N07910,153,26.013,12.846,"{2,15,27,35,61}",3980,25704,2086.686,6821.977,"{408,550,617,893,45646}",,7.880,44.5422,-75.0119,St Lawrence,Main St
104N07911,153,44.353,21.031,"{5,22,53,60,78}",6786,25704,494.566,1061.182,"{285,373,392,423,34710}",,5.992,44.6329,-75.25,St Lawrence,RT-68
104N07913,366,41.074,25.919,"{2,16,41,55,138}",15033,61488,424.971,1061.301,"{134,192,223,320,16300}",6126,2.814,44.6721,-75.4261,St Lawrence,RT-68
104N07914,153,12.523,6.453,"{1,6,13,18,26}",1866,25704,178.605,370.910,"{44,60,72,118,2589}",,0.447,44.691,-75.4872,St Lawrence,Canton St
104N07915,365,15.619,8.253,"{1,9,17,22,35}",5576,61320,524.041,1392.048,"{117,184,222,298,10860}",3790,1.875,44.6965,-75.4919,St Lawrence,RT-68
104N09963,366,115.011,33.684,"{31,82,132,139,156}",42094,61488,1178.954,2818.708,"{545,739,849,1100,66466}",7006,11.475,44.2128,-75.6145,St Lawrence,US-11
104N09964,366,120.702,35.310,"{35,87,138,146,160}",44177,61488,1228.093,2670.281,"{539,743,868,1152,66335}",10046,11.452,44.3351,-75.4694,St Lawrence,US-11
104N09965,366,70.918,26.946,"{14,42,82,91,119}",25956,61488,329.024,494.687,"{183,268,284,314,25005}",5264,4.317,44.4648,-75.3389,St Lawrence,US-11
104N09966,366,43.956,18.053,"{5,25,51,58,78}",16088,61488,95.452,230.101,"{47,66,75,92,6007}",5610,1.037,44.5052,-75.2737,St Lawrence,US-11
104N09967,366,96.984,34.861,"{18,59,114,122,146}",35496,61488,764.926,2513.653,"{313,442,484,589,40634}",7004,7.015,44.5159,-75.2591,St Lawrence,US-11
