tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N07749,153,48.386,19.767,"{1,27,56,63,81}",7403,25704,158.768,249.225,"{95,125,137,152,10216}",,1.764,43.0207,-78.3995,Genesee,Alleghany Rd
104N07750,153,46.680,18.677,"{4,27,54,60,82}",7142,25704,182.168,401.441,"{103,136,147,161,11583}",,2.000,43.0456,-78.3924,Genesee,Alleghany Rd
104N07751,153,36.719,15.279,"{2,24,42,48,62}",5618,25704,448.060,1124.632,"{203,269,293,341,24008}",,4.145,43.0964,-78.391,Genesee,RT-77
104N08268,366,37.833,17.112,"{2,21,44,51,66}",13847,61488,224.685,574.915,"{114,151,163,182,12741}",7350,2.200,42.9982,-78.4775,Genesee,Main Rd
104N08269,366,37.437,17.157,"{2,21,44,50,65}",13702,61488,217.507,699.915,"{77,108,119,138,8850}",8753,1.528,42.9976,-78.435,Genesee,Main Rd
104N08270,366,29.508,14.328,"{2,15,33,40,57}",10800,61488,192.068,544.741,"{78,102,110,138,9144}",9505,1.579,42.993,-78.406,Genesee,Main Rd
104N08271,153,33.111,16.376,"{2,15,39,45,68}",5066,25704,182.811,341.926,"{124,150,156,166,14039}",,2.424,42.995,-78.375,Genesee,Main Rd
104N08272,153,25.353,11.766,"{1,13,29,34,48}",3879,25704,108.785,276.001,"{49,68,75,84,5198}",,0.897,42.9974,-78.3275,Genesee,Main Rd
104N08273,153,46.105,20.442,"{7,23,54,61,85}",7054,25704,242.863,604.800,"{118,166,178,201,14573}",,2.516,42.9955,-78.31,Genesee,Main Rd/W Main St Rd
104N08274,153,64.471,26.905,"{6,36,76,84,115}",9864,25704,420.897,1270.258,"{148,210,238,295,16813}",,2.903,43.0011,-78.261,Genesee,W Main Street Rd
104N08275,366,74.746,25.945,"{12,50,86,94,116}",27357,61488,222.243,469.005,"{56,99,124,171,4574}",23494,0.790,43.0057,-78.2056,Genesee,W Main St
104N08276,366,82.137,30.632,"{10,52,96,105,124}",30062,61488,80.828,128.063,"{17,41,53,79,1574}",20294,0.272,43.0001,-78.1921,Genesee,W Main St
104N08277,366,86.432,34.110,"{5,50,103,112,131}",31634,61488,310.379,636.402,"{86,153,185,244,6840}",17474,1.181,42.9981,-78.1875,Genesee,Main St
104N08278,366,54.667,26.301,"{3,25,66,75,95}",20008,61488,371.669,1017.318,"{94,147,174,235,9387}",14135,1.620,42.995,-78.1646,Genesee,E Main St
104N08279,153,28.843,14.941,"{2,13,34,40,68}",4413,25704,104.290,228.604,"{56,72,77,90,6228}",,1.075,42.9895,-78.1335,Genesee,E Main Street Rd
104N08280,153,34.915,17.482,"{3,16,42,48,68}",5342,25704,264.272,864.959,"{104,135,147,169,11675}",,2.016,42.9863,-78.1127,Genesee,E Main Street Rd
104N08281,153,60.837,26.189,"{5,32,73,80,95}",9308,25704,774.615,2362.623,"{217,316,380,486,23955}",,4.136,42.9817,-78.0734,Genesee,E Main Street Rd
104N08282,153,38.562,16.667,"{5,22,44,51,68}",5900,25704,572.769,1460.716,"{99,184,239,364,11113}",,1.919,42.9777,-77.9923,Genesee,Main St
